sex_male,race_white,employed_yes,years_experience,experience_category,referred,a_levels,gcse,russel_group,honours,years_volunteer,income,it_skills,years_holes,quality_cv
0,1,0,3,2-4,0,3,4,0,0,0,33523.75327810926,0,0,2
1,1,1,2,2-4,1,4,9,1,1,1,69232.04381793411,2,0,2
0,1,1,5,4-6,1,3,7,0,0,2,21677.326068085713,2,0,2
1,1,1,6,>=6,1,3,5,0,1,1,34208.47034933574,2,0,2
0,1,1,2,2-4,1,2,7,0,0,0,31854.06337144639,0,0,2
1,1,1,6,>=6,0,2,8,0,0,0,24958.061517491366,3,0,3
0,0,0,1,0-2,0,2,7,0,0,0,24643.46445538827,0,0,2
1,1,1,8,>=6,1,2,4,0,0,1,39441.81153559251,3,0,3
0,1,1,6,>=6,0,4,7,1,0,0,48330.72449248677,1,1,3
0,1,1,6,>=6,0,4,7,1,1,1,54695.699122265636,1,0,1
0,0,1,2,2-4,0,4,5,1,1,0,58913.361839292775,1,0,3
1,0,0,4,4-6,1,2,4,0,0,0,14247.929066965607,1,0,1
1,1,1,3,2-4,1,3,6,0,0,0,37268.7490184646,3,0,1
1,0,1,3,2-4,1,2,5,0,0,0,45488.548808923486,2,0,2
1,0,0,2,2-4,0,2,3,0,0,0,11228.091980077324,2,0,2
1,0,0,1,0-2,0,1,6,0,0,0,46391.187985548546,3,1,3
1,0,1,8,>=6,0,3,8,0,0,1,56914.40763177779,3,1,1
0,1,1,5,4-6,1,3,8,0,0,0,33102.53850607092,1,1,3
1,1,1,6,>=6,1,3,8,0,1,1,15817.993345520543,3,0,2
1,0,1,3,2-4,1,2,4,0,0,0,32949.13748190762,3,0,2
0,0,0,2,2-4,0,0,2,0,0,2,32632.603982502107,2,3,2
0,1,0,3,2-4,0,2,8,0,1,1,57890.64457352011,1,0,1
0,1,0,2,2-4,0,4,7,1,0,0,11584.734671754344,0,0,2
1,1,1,9,>=6,1,2,5,0,0,0,55384.08774025434,3,0,2
1,1,1,8,>=6,1,1,4,0,1,0,46648.19248597347,3,0,1
0,1,1,5,4-6,1,3,5,0,1,2,54965.68525710102,2,1,3
0,0,0,2,2-4,0,2,8,0,0,1,0,2,0,2
1,0,0,2,2-4,0,1,1,0,0,0,42953.36296553473,3,1,1
0,1,1,8,>=6,0,3,6,0,0,0,43323.814914077026,2,1,1
1,1,1,2,2-4,1,4,8,1,0,0,63162.87385585208,3,0,3
0,0,1,2,2-4,0,3,6,0,1,0,26036.88226528978,2,0,3
1,0,1,6,>=6,0,3,6,0,1,0,43422.963311599524,3,0,3
0,1,1,7,>=6,1,3,8,0,0,0,35045.212161688025,1,1,3
1,1,0,3,2-4,1,2,4,0,0,1,36894.9941369678,3,1,1
1,0,1,6,>=6,1,0,2,0,0,0,23237.70736182345,3,0,2
1,0,0,5,4-6,0,2,7,0,0,0,31854.31118204173,2,0,0
0,1,1,4,4-6,1,2,7,0,0,1,63562.36274346397,3,0,2
1,0,0,1,0-2,1,2,5,0,0,0,28586.865167118216,1,0,2
1,1,0,1,0-2,1,1,4,0,0,1,39161.1155371412,0,0,1
0,0,1,2,2-4,1,4,7,1,0,0,7991.898874563118,2,0,3
0,0,0,3,2-4,0,2,7,0,0,1,25872.474210723303,1,2,2
1,0,0,1,0-2,0,2,7,0,1,0,19768.586266774186,3,0,2
0,1,0,0,0-2,1,2,7,0,0,0,39717.4809990326,1,1,2
1,1,1,5,4-6,1,3,8,0,1,2,42099.42305560549,2,0,3
1,1,1,3,2-4,1,1,4,0,0,0,57830.94983746833,2,0,1
0,0,1,2,2-4,1,1,1,0,0,2,18738.692664834325,2,1,3
1,0,0,0,0-2,1,0,8,0,0,1,36713.25154820651,3,0,2
0,0,0,1,0-2,0,1,4,0,0,2,47956.38785068721,1,1,2
0,1,0,1,0-2,1,3,8,0,0,0,0,0,3,2
0,1,1,4,4-6,1,3,6,0,1,1,29766.386915501822,2,2,0
0,0,0,0,0-2,0,1,7,0,0,0,26184.69211841918,0,1,1
0,0,0,1,0-2,0,2,5,0,0,0,54910.401941028875,2,2,2
0,1,0,2,2-4,1,0,5,0,0,0,31647.829274997683,0,0,2
0,0,0,1,0-2,0,3,7,0,0,1,10184.102386862092,0,0,3
1,0,1,2,2-4,1,1,2,0,0,0,32926.30940381841,3,0,1
1,1,0,0,0-2,1,1,3,0,0,0,16789.076167744413,1,0,1
1,0,1,9,>=6,1,3,9,0,0,1,47298.006051170145,3,0,1
1,0,0,5,4-6,0,2,5,0,1,0,33361.85769075434,2,1,1
1,0,1,4,4-6,1,2,6,0,1,0,57707.52762078715,2,0,2
0,0,1,1,0-2,0,2,6,0,0,0,19315.02924482093,0,1,0
1,0,0,1,0-2,0,1,4,0,0,0,8688.63061783701,1,0,0
0,1,0,3,2-4,0,2,7,0,0,0,55825.06763834211,0,1,2
0,0,0,4,4-6,1,2,6,0,1,1,29042.95445934223,0,1,1
0,1,1,3,2-4,1,3,7,0,1,1,26200.39031311826,2,1,3
0,1,1,1,0-2,1,3,8,0,0,0,34829.47077873657,2,3,2
0,1,1,6,>=6,0,3,9,0,0,1,42056.41971826576,1,2,2
0,1,1,1,0-2,0,2,7,0,0,0,36030.4020296873,0,1,2
1,0,1,3,2-4,1,1,6,0,0,0,42488.16903338507,3,0,2
1,1,1,4,4-6,1,3,9,0,0,0,30467.814279979637,3,0,3
0,0,0,2,2-4,1,1,4,0,1,1,38334.30204367848,1,1,1
1,0,1,2,2-4,1,3,7,0,1,1,36309.392270483615,2,0,1
1,1,1,7,>=6,0,4,7,1,0,0,37179.13552726416,1,0,3
1,0,1,2,2-4,1,2,8,0,0,0,38049.28082043754,2,0,1
0,1,1,4,4-6,1,4,8,1,1,0,27203.722129826987,2,3,1
0,0,1,5,4-6,0,2,7,0,1,1,38305.91466876455,1,0,0
0,1,1,0,0-2,1,1,3,0,0,1,19571.751335638455,2,1,2
1,1,1,3,2-4,1,4,9,1,0,1,41617.41168588713,3,0,2
1,0,0,4,4-6,0,1,7,0,0,0,494.74226434470256,1,1,3
1,1,0,2,2-4,0,2,5,0,0,1,56422.89398235538,2,0,1
1,0,0,1,0-2,0,2,6,0,0,0,4442.18072017287,0,1,2
0,0,0,4,4-6,0,3,7,0,0,1,21352.981524453204,1,1,0
1,1,0,1,0-2,1,0,2,0,0,1,32763.399659409908,3,0,2
1,0,0,5,4-6,0,3,3,0,1,1,63715.98079644852,3,0,1
1,0,0,2,2-4,1,1,6,0,0,1,45360.339948135545,1,1,1
1,0,1,5,4-6,1,2,8,0,1,3,40930.70943195379,2,1,3
1,0,0,1,0-2,1,1,4,0,0,1,2783.694472340263,2,0,1
0,0,1,3,2-4,1,4,10,1,1,2,37700.53161731432,1,0,2
1,1,1,3,2-4,1,2,5,0,0,0,54972.53621056113,2,0,1
0,0,1,9,>=6,1,1,6,0,1,0,47790.91222230693,1,1,3
0,1,1,2,2-4,0,4,9,1,0,1,39856.10015276448,2,0,2
1,1,0,0,0-2,0,2,7,0,0,1,9545.639475949047,1,1,1
1,0,1,5,4-6,1,3,7,0,0,0,35060.20240902253,3,0,1
0,1,1,3,2-4,1,3,8,0,0,0,49858.71981519402,3,0,3
0,0,0,2,2-4,0,2,2,0,1,1,18030.554333220374,2,3,2
0,0,1,1,0-2,0,1,5,0,0,0,24904.41827974235,0,1,1
0,0,1,5,4-6,0,2,3,0,0,1,28060.299861824635,2,2,0
1,1,1,4,4-6,1,3,8,0,0,1,51271.560439155146,2,0,2
0,0,1,4,4-6,0,4,8,1,0,0,51771.92412373426,1,1,2
1,0,0,3,2-4,1,3,9,0,0,2,53765.46217877265,3,0,1
0,1,0,3,2-4,0,2,5,0,0,0,76394.42829527422,0,2,1
1,0,1,3,2-4,0,2,8,0,0,1,34516.79732523292,3,1,2
0,1,0,2,2-4,0,1,7,0,0,1,3850.020834281422,2,0,1
0,0,1,2,2-4,0,1,5,0,0,0,37548.59362418264,0,0,1
1,1,1,10,>=6,1,1,3,0,0,0,18540.21846903863,3,0,2
1,1,1,5,4-6,1,3,6,0,0,1,31100.94693986154,3,0,3
0,0,1,2,2-4,0,4,8,1,1,1,26656.247432543998,1,1,1
1,0,1,6,>=6,0,2,7,0,0,1,4002.538305563052,2,0,2
1,0,0,1,0-2,1,3,4,0,0,0,72191.4554691656,2,0,0
0,0,0,5,4-6,0,2,6,0,0,0,33947.73414970523,0,1,1
0,0,1,3,2-4,0,4,9,1,0,0,44876.967081943134,1,1,2
1,0,0,1,0-2,1,2,4,0,0,2,5921.998492383074,3,1,2
1,0,1,3,2-4,1,4,8,1,1,1,13864.31703817608,3,0,3
0,1,0,1,0-2,0,4,7,1,1,0,35753.735429503875,1,1,2
0,0,1,2,2-4,1,1,4,0,1,0,18930.7937283273,0,0,1
1,1,1,3,2-4,1,2,6,0,0,0,49386.57690704422,1,0,2
0,0,1,1,0-2,0,0,5,0,0,0,22388.068164498436,1,1,2
1,1,1,5,4-6,1,2,6,0,0,0,37620.564339739154,2,0,3
1,0,0,5,4-6,0,1,1,0,0,0,41849.784986280676,1,0,2
0,1,1,4,4-6,1,4,9,1,1,3,38349.76761846334,1,0,2
0,0,1,4,4-6,0,3,6,0,0,2,56350.50858042571,1,0,2
0,1,0,5,4-6,0,3,5,0,1,3,26156.650564972027,0,1,1
0,0,0,0,0-2,0,2,6,0,0,0,31636.577817064524,0,0,2
0,0,1,3,2-4,1,2,7,0,0,0,40518.90281084479,1,0,2
0,1,1,3,2-4,1,3,5,0,0,1,38634.1065854356,0,1,2
1,0,1,6,>=6,1,3,5,0,1,2,44579.29512230582,3,0,3
0,0,0,1,0-2,1,3,5,0,1,0,26741.71849609694,3,0,2
1,0,1,4,4-6,0,3,7,0,1,0,41858.51812518987,3,1,2
0,1,0,0,0-2,0,2,5,0,1,0,43521.406531379966,0,1,3
1,1,1,7,>=6,1,3,8,0,0,0,42206.37302478502,3,0,2
1,1,0,2,2-4,0,4,7,1,0,0,19651.802722592536,2,1,2
1,0,1,6,>=6,1,3,7,0,1,0,57584.9539125054,3,0,2
0,0,0,4,4-6,0,2,6,0,0,1,11342.294955204823,1,4,2
1,0,0,0,0-2,0,1,4,0,0,0,35488.36557342464,2,0,2
1,1,1,2,2-4,1,3,7,0,0,0,14686.741299602436,3,0,3
1,1,1,6,>=6,1,3,5,0,1,2,50652.152674625846,3,0,2
1,1,0,4,4-6,0,3,9,0,0,0,48434.15680588845,0,1,1
0,1,0,2,2-4,0,2,7,0,0,0,26252.39189822961,0,1,1
1,1,1,2,2-4,1,4,8,1,0,1,59638.5389867483,3,0,3
1,1,0,6,>=6,1,1,7,0,0,0,49020.88782409477,2,2,0
1,1,1,7,>=6,1,2,6,0,0,1,46746.539951411236,2,0,3
1,1,0,3,2-4,0,2,6,0,0,0,54899.07502414288,2,0,2
0,1,1,2,2-4,1,3,8,0,0,1,31769.07072733612,1,1,2
0,1,0,0,0-2,0,1,3,0,0,1,23061.391284442063,1,1,1
0,1,0,2,2-4,0,0,4,0,0,1,18926.233116425374,1,1,1
0,1,1,3,2-4,1,3,8,0,1,1,44312.940277960166,1,0,2
0,0,0,2,2-4,0,2,7,0,0,0,0,0,3,0
1,1,0,3,2-4,1,2,5,0,0,0,44075.136712287785,3,0,1
0,0,0,3,2-4,0,0,4,0,0,2,43820.42578888063,0,0,1
1,1,1,3,2-4,1,3,7,0,0,2,43316.47613010208,3,0,3
0,1,0,3,2-4,1,1,2,0,0,0,39666.41683889753,0,1,2
1,0,1,4,4-6,1,2,6,0,1,0,58083.98047166098,3,0,2
0,1,0,0,0-2,0,3,5,0,1,0,27068.56673358713,0,1,1
1,1,1,7,>=6,1,3,7,0,1,0,36548.15293611752,2,0,1
0,1,1,4,4-6,0,3,9,0,1,3,24691.22965181218,1,1,3
0,1,1,6,>=6,1,3,6,0,0,1,34013.601554947614,1,0,2
1,0,0,2,2-4,0,2,6,0,0,0,26756.03616616831,3,0,2
0,0,1,7,>=6,1,1,6,0,1,2,67802.71677882235,3,0,2
0,1,1,1,0-2,1,2,4,0,0,0,18773.694919839225,1,1,2
1,0,1,3,2-4,1,2,7,0,0,0,25838.18837435517,1,1,2
0,1,1,4,4-6,1,3,7,0,0,0,32676.13654196407,3,1,2
0,0,0,2,2-4,0,3,3,0,0,0,10465.363591606885,0,0,3
0,1,1,8,>=6,1,4,8,1,1,0,44454.93270947026,1,1,2
1,1,0,3,2-4,1,3,4,0,0,0,19911.734061279225,0,0,2
1,1,1,3,2-4,1,3,4,0,0,1,30211.24677411688,3,0,1
1,0,1,1,0-2,1,3,6,0,0,1,33824.6840551573,3,1,2
1,0,0,2,2-4,0,2,8,0,0,1,47531.59201176659,2,1,0
1,1,1,4,4-6,1,3,7,0,0,0,11455.97019797378,3,0,2
0,0,0,2,2-4,0,2,7,0,0,1,31828.67391193776,0,1,3
0,1,1,4,4-6,1,2,4,0,0,0,6133.465083784555,0,0,2
1,1,1,7,>=6,1,3,7,0,1,0,32063.649859629353,3,0,1
1,1,0,3,2-4,0,2,4,0,1,1,39551.28629959992,3,0,3
1,0,0,3,2-4,0,2,7,0,0,1,55201.069404355185,3,2,3
1,1,1,3,2-4,1,3,7,0,0,1,45545.47207996843,2,0,2
1,1,0,2,2-4,1,0,4,0,0,0,27986.431916794474,2,0,1
0,0,0,0,0-2,0,1,5,0,0,0,54947.643306563,1,0,0
0,1,1,1,0-2,1,3,8,0,0,1,57005.62441312183,3,0,2
0,1,1,2,2-4,1,4,9,1,0,0,26186.936229814386,1,0,2
1,0,1,3,2-4,1,1,4,0,0,3,13979.45306193754,3,0,3
0,0,0,1,0-2,1,1,6,0,0,0,10491.037384746294,0,1,3
1,1,0,2,2-4,0,2,7,0,0,1,17622.762261831296,3,0,0
0,0,0,5,4-6,0,1,5,0,0,1,50873.135499416996,1,3,1
0,1,1,6,>=6,0,4,9,1,1,1,5506.856020620136,2,0,1
0,1,0,2,2-4,0,3,8,0,0,0,47239.61057990127,1,0,1
0,0,0,2,2-4,0,3,6,0,0,2,8307.250178310664,1,1,3
0,1,0,1,0-2,1,3,6,0,0,2,14409.853266544247,2,3,1
0,0,0,0,0-2,0,1,5,0,0,0,23931.763528665473,0,1,2
0,0,0,1,0-2,0,1,4,0,0,1,18485.32706997448,1,1,1
1,1,1,7,>=6,1,3,8,0,1,1,45362.40645514724,3,0,3
1,1,0,0,0-2,0,3,5,0,0,1,25343.729031729537,2,1,1
1,1,0,3,2-4,0,2,7,0,0,1,27962.72433981066,1,1,1
1,1,1,5,4-6,1,4,9,1,0,0,41469.00831102299,2,0,3
0,1,1,4,4-6,1,2,8,0,0,2,36618.951512277425,0,0,3
0,1,1,4,4-6,1,3,10,0,1,1,41937.204640868666,2,0,0
1,1,1,7,>=6,1,3,10,0,0,1,31716.892686678744,3,0,2
0,1,0,2,2-4,0,2,7,0,0,0,22813.42615039208,0,1,1
0,1,0,7,>=6,0,2,5,0,0,1,16884.548686861188,1,2,2
1,0,0,2,2-4,0,1,5,0,1,0,8044.637805216873,2,1,1
0,0,0,3,2-4,0,0,2,0,0,0,13999.080409034772,1,2,2
1,1,1,6,>=6,1,3,8,0,0,0,64382.70678922594,3,0,2
0,0,1,1,0-2,0,1,2,0,0,0,22925.41263212707,1,0,2
0,1,1,5,4-6,1,1,5,0,0,1,63450.8744557696,2,0,2
1,1,1,1,0-2,1,2,5,0,0,1,56317.98475898363,3,0,0
1,1,1,13,>=6,1,1,5,0,0,0,38603.149631105785,2,0,3
1,0,0,7,>=6,1,0,6,0,0,0,64732.149288086206,2,0,2
1,0,1,4,4-6,1,4,9,1,1,4,57350.98762042,3,0,3
0,1,0,2,2-4,0,3,6,0,0,0,0,1,1,1
0,1,0,3,2-4,0,2,8,0,0,0,27605.63244515651,0,0,1
0,1,1,4,4-6,1,3,9,0,0,1,20703.627276276038,1,1,3
1,0,0,5,4-6,0,3,7,0,0,0,34422.385054045284,0,0,0
1,0,1,6,>=6,0,3,8,0,1,1,32956.50297598063,2,1,1
0,0,1,2,2-4,0,0,2,0,0,1,39646.94835416776,1,1,0
0,1,0,2,2-4,0,1,8,0,0,1,25127.9993951243,1,0,3
0,0,0,2,2-4,0,1,3,0,0,0,43890.32151908155,1,1,2
1,0,1,6,>=6,0,4,9,1,0,0,32787.1400482334,3,0,2
0,1,0,2,2-4,0,2,5,0,0,1,0,2,0,1
0,0,0,1,0-2,0,2,7,0,0,0,29339.701008805292,1,1,2
0,0,0,2,2-4,0,2,7,0,0,0,26509.8840811012,0,2,2
0,0,1,3,2-4,0,2,5,0,0,1,23981.854653183393,2,2,0
1,0,0,0,0-2,0,1,5,0,0,2,33575.07258586159,1,0,1
0,1,1,3,2-4,1,3,8,0,1,1,17368.380559111632,2,0,3
1,0,1,6,>=6,1,3,6,0,0,0,18364.017343688913,2,0,2
1,0,1,8,>=6,1,2,7,0,0,0,49501.02262107725,2,0,3
0,1,1,4,4-6,1,3,6,0,0,0,46446.8001503133,1,0,1
1,1,1,7,>=6,1,2,8,0,0,1,22331.84598868544,3,0,1
0,0,1,8,>=6,0,2,5,0,0,1,19148.83783062595,3,1,2
1,0,1,6,>=6,0,1,6,0,0,1,62033.65491738208,3,1,1
0,1,0,3,2-4,0,4,7,0,0,1,6077.177533196587,2,2,1
0,1,1,3,2-4,1,2,7,0,1,1,36175.9090488394,1,1,1
0,0,0,1,0-2,0,0,4,0,0,0,35938.701729151915,0,0,2
1,0,0,4,4-6,0,3,4,0,0,1,45078.196700197965,2,0,2
0,0,1,5,4-6,1,2,2,0,0,1,18645.84000574691,1,0,1
1,1,0,1,0-2,0,1,4,0,0,0,30682.590870829215,1,0,1
0,0,1,3,2-4,1,3,5,0,1,1,32892.06060113258,0,0,1
0,0,1,4,4-6,1,4,8,1,0,1,30225.56821327143,1,2,2
1,1,1,6,>=6,1,3,7,0,0,0,3208.195561000648,3,0,3
1,0,0,3,2-4,0,3,6,0,0,0,20000.6261292068,1,1,1
0,1,1,2,2-4,1,2,7,0,0,0,57906.89786992714,1,0,3
0,1,1,6,>=6,1,3,5,0,0,2,64092.78995979452,2,0,1
0,0,0,2,2-4,0,3,6,0,1,0,64720.093775382265,0,1,2
0,0,0,2,2-4,0,2,5,0,1,0,57840.438290777354,0,0,2
1,0,1,3,2-4,0,1,6,0,0,2,33594.942252770714,1,0,2
1,1,1,4,4-6,1,1,7,0,0,0,44745.75279917181,3,0,3
0,1,1,7,>=6,1,4,9,1,1,0,26801.471033648035,0,0,2
0,0,1,3,2-4,0,2,5,0,0,2,26645.058667239147,3,1,3
0,1,0,1,0-2,0,2,5,0,0,0,19139.434170601533,1,0,3
1,1,1,4,4-6,1,4,8,1,1,0,58874.91080200503,3,0,3
1,0,0,4,4-6,0,3,5,0,1,1,48926.55770663869,2,0,1
0,1,1,6,>=6,1,2,4,0,0,1,35393.34827655111,3,0,2
1,0,0,4,4-6,0,2,5,0,0,1,31659.260218333176,3,1,2
0,0,0,1,0-2,0,1,6,0,0,0,18126.26547285936,0,1,3
0,0,0,1,0-2,0,3,7,0,0,1,33619.167908709576,1,3,2
1,0,1,5,4-6,1,2,5,0,0,0,50519.833379747564,3,0,3
1,1,1,7,>=6,1,3,6,0,1,0,47789.87010554227,3,0,2
0,0,0,1,0-2,0,1,8,0,0,0,43744.67853383787,1,2,2
0,0,0,3,2-4,0,1,5,0,0,0,44754.77304140941,1,0,1
1,0,0,4,4-6,0,2,7,0,0,1,26249.057089844973,2,1,1
1,0,1,11,>=6,1,3,5,0,0,1,36685.45044708343,3,0,2
1,1,1,7,>=6,0,3,8,0,1,0,80591.96351766183,3,0,3
0,0,0,1,0-2,0,1,6,0,0,0,17207.838031303727,2,0,1
0,1,0,2,2-4,0,2,7,0,0,1,35084.46620908324,1,0,3
1,0,0,2,2-4,0,2,8,0,0,0,19503.41241514735,2,0,1
0,1,0,1,0-2,0,2,5,0,0,0,22616.22342370038,0,1,2
0,1,1,4,4-6,1,4,9,1,1,1,66503.989416317,3,0,2
1,0,0,3,2-4,0,2,7,0,0,0,22646.916552881976,2,0,2
0,0,0,6,>=6,0,3,7,0,0,0,31035.80999705429,1,2,1
1,1,0,2,2-4,1,2,7,0,0,2,47709.41127051145,0,0,1
1,1,1,3,2-4,1,3,7,0,0,0,45195.550540192206,3,0,1
1,0,1,9,>=6,0,3,8,0,0,1,50208.011661335535,2,1,1
1,0,0,0,0-2,1,0,5,0,0,1,36712.28398853348,2,0,2
0,1,0,2,2-4,0,3,8,0,0,0,33341.31755544275,0,0,1
0,0,1,4,4-6,0,2,4,0,0,0,42913.80493476687,0,1,2
1,0,0,6,>=6,0,3,8,0,1,0,46673.97187507934,2,1,0
0,0,1,1,0-2,0,3,7,0,0,0,22768.158120282827,0,1,3
0,0,0,2,2-4,1,0,1,0,0,0,22080.7450743491,0,0,2
0,0,0,2,2-4,0,3,6,0,0,0,21729.53541751115,0,0,2
0,1,1,5,4-6,1,4,9,1,0,3,26147.448005268787,2,0,3
0,1,0,2,2-4,1,2,6,0,0,0,38460.468855460254,1,2,1
0,0,1,3,2-4,0,2,4,0,0,0,12898.961732535861,0,3,3
0,0,0,1,0-2,0,3,8,0,0,1,27454.620380390523,1,0,1
1,0,1,8,>=6,1,2,5,0,1,1,30742.487853925482,2,0,2
0,1,0,2,2-4,1,2,7,0,0,0,20166.39659981218,1,0,0
1,0,0,1,0-2,1,2,6,0,0,1,31071.996286128106,2,0,2
0,1,0,2,2-4,0,1,4,0,0,1,37365.33294296923,1,1,2
0,0,0,4,4-6,0,2,8,0,0,3,7031.477083726113,2,1,1
0,0,0,1,0-2,0,2,5,0,0,0,1601.5117364455327,1,0,0
0,0,0,1,0-2,0,1,8,0,1,1,38901.77108342187,2,0,2
0,1,1,4,4-6,1,3,7,0,1,1,53493.59410935921,2,1,2
1,0,1,5,4-6,1,2,5,0,0,1,47599.53877027445,3,0,2
0,0,0,0,0-2,0,1,5,0,0,0,40688.30005311548,2,0,1
1,1,1,4,4-6,1,4,9,1,1,1,35729.11833065491,2,0,2
0,0,0,1,0-2,0,2,6,0,0,1,37164.058017792966,2,1,1
0,1,1,5,4-6,1,4,8,1,1,1,36300.45282318288,2,1,2
1,0,1,1,0-2,1,3,8,0,0,2,43290.419582055714,3,0,2
1,0,0,7,>=6,0,0,4,0,0,5,20416.882361189022,2,1,0
0,0,0,4,4-6,0,1,6,0,0,0,16079.589986904813,1,1,2
0,1,1,5,4-6,1,3,7,0,0,1,49333.133378582905,2,3,2
1,0,0,0,0-2,1,3,8,0,1,1,0,3,1,2
1,1,0,1,0-2,0,1,5,0,0,0,6855.8324364188375,2,0,1
1,0,0,4,4-6,0,4,7,1,0,1,26359.13304557998,2,0,2
0,1,1,4,4-6,0,3,8,0,0,2,40139.95581381067,2,0,3
1,0,1,2,2-4,1,2,6,0,0,1,21548.82593187182,2,0,2
0,0,1,6,>=6,1,4,7,1,1,1,45767.805127666026,2,1,3
1,1,1,6,>=6,1,3,8,0,0,1,26004.5016996169,3,0,3
1,1,0,0,0-2,1,2,5,0,0,0,9608.128207924572,1,0,2
1,1,1,4,4-6,1,2,6,0,0,0,41252.5683567829,3,0,3
0,1,0,3,2-4,0,1,4,0,0,0,37743.97716348992,0,0,1
1,1,0,1,0-2,1,3,9,0,0,1,15148.536487204905,2,0,2
1,1,0,1,0-2,1,0,5,0,0,0,48504.974316389664,3,1,1
0,1,0,2,2-4,0,3,6,0,0,0,4578.696058193604,1,0,1
1,0,1,4,4-6,1,2,6,0,0,0,29093.427504032312,3,0,2
1,0,0,3,2-4,0,1,8,0,0,0,12419.48497487649,1,0,3
0,0,1,3,2-4,0,3,7,0,0,0,21381.751109404966,0,2,1
1,1,1,1,0-2,1,3,7,0,1,0,20587.882222747896,3,0,1
0,0,0,2,2-4,0,2,5,0,0,0,21462.24694197106,0,1,2
1,1,1,4,4-6,1,3,7,0,0,1,50275.92403746597,3,0,3
1,1,1,6,>=6,0,2,6,0,0,0,61933.43410403798,3,0,1
1,0,0,1,0-2,0,1,7,0,0,0,20473.470422455066,3,0,1
1,0,1,5,4-6,1,3,6,0,1,1,20426.707205232684,3,2,3
1,1,1,2,2-4,1,3,9,0,0,0,38818.259514765894,2,0,1
1,1,1,5,4-6,1,3,7,0,0,2,67975.72358850262,3,0,3
0,0,1,2,2-4,1,3,6,0,0,3,24256.033457106038,3,0,3
0,0,0,2,2-4,0,1,4,0,1,1,40518.73254255428,1,1,2
1,1,1,4,4-6,1,3,8,0,1,0,17115.5570984795,3,0,2
0,0,1,2,2-4,0,1,7,0,0,0,7642.431854174214,0,0,0
0,0,0,2,2-4,0,1,5,0,0,0,18344.94900426877,2,0,2
1,0,0,3,2-4,0,2,5,0,0,1,21595.88251825774,3,1,2
1,1,0,2,2-4,1,2,6,0,1,0,19547.67969693127,1,0,1
1,0,0,3,2-4,1,1,6,0,0,0,16488.408283815552,1,1,2
1,1,1,6,>=6,1,2,4,0,0,0,30575.132977685542,3,0,0
0,0,1,3,2-4,1,0,6,0,1,1,38384.43565144445,2,1,3
0,1,0,1,0-2,0,1,5,0,0,0,29873.110765470967,0,0,2
0,1,0,1,0-2,0,2,5,0,0,1,58655.05574115965,0,0,1
1,0,0,2,2-4,1,2,5,0,0,0,11022.282604520457,2,1,2
0,0,0,2,2-4,0,3,6,0,0,1,33444.92992083721,1,3,3
1,0,0,1,0-2,0,1,2,0,1,1,37596.14864969936,1,0,2
0,1,1,5,4-6,1,4,8,1,1,1,61326.78592746121,3,2,3
0,0,0,5,4-6,0,2,4,0,0,0,23000.148925717494,3,0,1
1,1,1,5,4-6,1,4,8,1,0,1,58387.73996722764,2,0,3
0,1,1,1,0-2,0,2,5,0,0,1,30162.288247659864,0,0,1
0,0,0,2,2-4,0,2,8,0,0,0,22616.145379028454,0,1,2
0,0,0,2,2-4,0,2,6,0,0,0,37914.32846918341,1,0,2
0,1,0,1,0-2,0,1,3,0,0,1,18870.41700557762,1,3,3
1,0,0,3,2-4,0,0,2,0,0,1,16332.902261843992,2,0,2
1,0,1,1,0-2,1,2,6,0,0,1,39526.454836126904,1,2,1
0,1,0,7,>=6,0,4,9,0,0,1,19123.478651289828,1,1,1
0,0,0,2,2-4,0,2,8,0,0,1,15592.364859128233,0,2,1
0,1,1,2,2-4,1,4,9,1,1,0,22672.164146451465,1,1,3
0,1,1,3,2-4,1,3,6,0,1,0,43950.529041458954,1,1,1
1,1,0,2,2-4,1,3,7,0,0,1,14399.595152345899,3,1,3
0,0,1,4,4-6,1,2,6,0,1,0,24858.087670689194,2,0,2
1,1,1,4,4-6,1,3,7,0,0,1,31185.832023043993,3,0,3
0,0,0,4,4-6,0,2,6,0,0,1,12815.889945838191,1,1,1
0,1,0,3,2-4,0,3,8,0,1,0,5259.119122188822,1,1,1
0,0,0,3,2-4,0,1,3,0,0,0,33087.837397413685,0,1,2
0,0,0,2,2-4,0,2,4,0,0,1,26877.936768005817,0,1,0
0,1,0,3,2-4,1,2,8,0,0,1,47531.37017108845,1,3,1
1,0,1,2,2-4,0,1,2,0,0,0,58198.32443904592,2,1,2
0,0,1,4,4-6,0,3,5,0,1,0,26694.328994314386,1,1,1
0,0,0,1,0-2,0,0,3,0,0,1,13217.93625434668,2,1,2
0,0,1,2,2-4,0,2,5,0,0,1,29907.78523886052,0,1,1
0,1,1,5,4-6,0,3,8,0,1,0,24471.2072377237,3,0,3
1,0,0,5,4-6,0,1,6,0,0,0,54161.719867952794,1,0,2
0,0,1,3,2-4,1,2,5,0,0,2,74524.51184176846,2,0,2
0,0,0,4,4-6,0,3,6,0,0,0,53995.52094249922,0,2,2
0,0,1,7,>=6,0,4,7,1,1,2,52346.18605297572,2,0,2
0,0,1,6,>=6,1,3,5,0,0,0,23536.67631425531,2,1,2
0,1,0,4,4-6,0,1,5,0,0,0,38997.28619765424,0,1,2
